subject,hemi,ROI,fwhm,fwhm_upper,fwhm_lower,fwhm_central5,fwhm_central10,fwhm_contra,fwhm_ipsi,fwhm_upperContra,fwhm_lowerContra,fwhm_upperIpsi,fwhm_lowerIpsi,CoM_x,CoM_y,centerX,centerY,includedvox,totalvox,proportion20
GEJA09/GEJA09_190921_21343_time_04_1,rh,OTS_bodies,25.90802666,3.753753754,96.24624625,30.33033033,84.60960961,66.89189189,0,3.153153153,63.73873874,0.600600601,32.50750751,-7.528577328,-7.423925877,-1.74180541,-5.4065262,101,178,0.56741573
DAPA10/DAPA10_190112_19476_time_03_1,rh,OTS_bodies,17.30119046,0,100,29.43143813,99.1638796,71.90635452,0,0,71.90635452,0,28.09364548,-2.250514746,-6.601225376,-1.528771893,-5.666135055,541,723,0.749654219
STM10/STM10_190903_21220_time_03_1,rh,OTS_bodies,18.49171587,44.59259259,55.40740741,75.11111111,100,79.85185185,0,35.85185185,44,8.740740741,11.40740741,-2.686709642,-0.578681529,-2.256231073,-0.374942695,71,88,0.806818182
DAPA10/DAPA10_191012_21490_time_04_1,rh,OTS_bodies,16.29157789,59.57854406,40.42145594,80.07662835,100,85.05747126,0,50.19157088,34.86590038,9.38697318,5.555555556,-4.220654964,1.107538104,-2.381641407,0.631611756,255,1158,0.264248705
CGSA11/CGSA11_190921_21340_time_04_1,rh,OTS_bodies,12.21700074,0,100,0,72.54237288,100,0,0,100,0,0,-5.358546734,-6.935247898,-5.257113583,-6.98833836,31,38,0.815789474
OS12/OS12_190725_20947_time_06_1,rh,OTS_bodies,26.75053591,0,100,13.96172927,59.60311836,58.82352941,0,0,58.82352941,0,41.17647059,-2.170925856,-11.47225857,-0.938008648,-8.165732023,17,37,0.513513514
CR24,rh,OTS_bodies,14.25287867,0.997506234,99.00249377,33.16708229,100,100,0,0.997506234,99.00249377,0,0,-4.531561852,-4.324060917,-4.464592295,-3.334104975,52,52,1
CS22,rh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,rh,OTS_bodies,20.19830409,2.478314746,97.52168525,36.30731103,98.88475836,82.89962825,0,2.478314746,80.42131351,0,17.10037175,-1.842823625,-2.814014673,-2.728384295,-4.442786864,326,694,0.478386167
GB23,rh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEW23,rh,OTS_bodies,26.59856132,3.70634355,96.29365645,22.73699216,73.41411262,15.68068425,0,0,15.68068425,3.70634355,80.6129722,-0.666204035,-8.841867447,3.811552945,-5.579849577,207,478,0.433054393
JP23,rh,OTS_bodies,20.14205397,0,100,0,36.28428928,29.67581047,0,0,29.67581047,0,70.32418953,0.768110633,-12.25523281,1.6285333,-10.56692927,85,156,0.544871795
JW,rh,OTS_bodies,22.97694621,0,100,22.54059217,79.94269341,77.6504298,0,0,77.6504298,0,22.3495702,-2.837012291,-6.731172562,-2.596297029,-6.16811673,103,235,0.438297872
KM25,rh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MG,rh,OTS_bodies,14.46086726,5.392156863,94.60784314,69.60784314,100,81.8627451,0,5.392156863,76.47058824,0,18.1372549,-1.249317169,-3.701775551,-1.886603188,-2.826448206,82,135,0.607407407
MJH25,rh,OTS_bodies,29.08972937,44.80906921,55.19093079,37.88782816,90.99045346,84.72553699,0,38.24582339,46.4797136,6.563245823,8.711217184,-5.661099911,-3.123612404,-4.236839293,-0.596864708,275,599,0.459098497
MN,rh,OTS_bodies,32.04754985,42.043222,57.956778,35.8546169,87.72102161,79.61689587,0,33.84086444,45.77603143,8.202357564,12.18074656,-4.895540714,-2.989331722,-3.875658284,-0.998190244,139,209,0.66507177
MW23,rh,OTS_bodies,27.52541458,21.82302063,78.17697937,25.415835,75.582169,94.94344644,0,21.62341983,73.32002661,0.199600798,4.856952761,-3.081860065,-2.794587851,-5.525109499,-3.185896758,76,80,0.95
MZ23,rh,OTS_bodies,20.24854657,0,100,11.17936118,70.02457002,100,0,0,100,0,0,-5.35764122,-6.533648014,-5.594183097,-5.583824294,65,97,0.670103093
NAV22,rh,OTS_bodies,10.32420037,76.05633803,23.94366197,58.21596244,100,100,0,76.05633803,23.94366197,0,0,-4.15598011,0.980181992,-4.298067899,1.104024835,13,13,1
NC24,rh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP,rh,OTS_bodies,32.40562979,25.26416907,74.73583093,37.56003842,92.79538905,52.44956772,0,13.35254563,39.09702209,11.91162344,35.63880884,-3.375139475,-3.020805836,-0.31654195,-3.218734664,289,506,0.57312253
ST25,rh,OTS_bodies,26.93890256,29.67877095,70.32122905,22.13687151,71.7877095,99.72067039,0,29.67877095,70.04189944,0,0.279329609,-5.420466423,-1.579903245,-6.545487467,-2.18249267,178,248,0.741935484
TH,rh,OTS_bodies,18.29333867,0,100,20.8774584,90.46898638,48.71406959,0,0,48.71406959,0,51.28593041,0.439274013,-5.859301567,0.09483848,-6.639876384,197,731,0.281805746
TL24,rh,OTS_bodies,12.6117162,0,100,0,79.49526814,97.47634069,0,0,97.47634069,0,2.523659306,-4.213377476,-8.43459034,-2.742974069,-7.880467554,23,196,0.117346939
JG24,rh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28,rh,OTS_bodies,10.37290157,14.41860465,85.58139535,69.76744186,100,0,0,0,0,14.41860465,85.58139535,2.284119368,-2.678039551,3.643901766,-1.569895957,10,38,0.394736842
KG22,rh,OTS_bodies,14.97300018,48.41628959,51.58371041,32.57918552,100,100,0,48.41628959,51.58371041,0,0,-5.869908333,-0.739736021,-5.598974173,-0.106815478,82,134,0.611940299
VN26,rh,OTS_bodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRS22,rh,OTS_bodies,29.18235,56.43153527,43.56846473,19.62062833,64.49318317,100,0,56.43153527,43.56846473,0,0,-6.83223772,1.320294619,-7.32717559,0.747162485,94,233,0.403433476
MBA24,rh,OTS_bodies,13.8599507,0,100,10.55408971,95.51451187,53.29815303,0,0,53.29815303,0,46.70184697,-2.506684065,-6.290861607,-0.198138564,-7.126090781,20,28,0.75
ENK05/ENK05_190317_19993_time_03_1,rh,pOTS_words,17.82892925,0,100,35.13513514,100,82.35294118,0,0,82.35294118,0,17.64705882,-1.988595009,-3.401437521,-2.387023916,-4.834523729,279,302,0.92384106
CLC06/CLC06_190912_21275_time_04_1,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ED07/ED07_190914_21286_time_04_1,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENK05/ENK05_191208_21930_time_04_1,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INW06/INW06_191103_21656_time_04_1,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ09/RJ09_190914_21289_time_04_1,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOK07/AOK07_191207_21927_time_04_1,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CS11/CS11_190203_19652_time_03_1,rh,pOTS_words,22.6556232,4.743083004,95.256917,39.22924901,98.22134387,66.50197628,0,3.853754941,62.64822134,0.889328063,32.60869565,-2.135600805,-4.962689877,-1.491413848,-4.569389726,79,132,0.598484848
GEJA09/GEJA09_190921_21343_time_04_1,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDT09/MDT09_191006_21450_time_03_1,rh,pOTS_words,21.1272721,61.39954853,38.60045147,26.07223476,88.60045147,100,0,61.39954853,38.60045147,0,0,-4.746599674,-0.178268164,-6.173962579,0.956777349,265,265,1
DAPA10/DAPA10_190112_19476_time_03_1,rh,pOTS_words,18.9266502,0,100,5.329593268,64.65638149,95.23141655,0,0,95.23141655,0,4.76858345,-2.632317543,-5.931677818,-3.850136026,-7.597804888,277,287,0.965156794
STM10/STM10_190903_21220_time_03_1,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAPA10/DAPA10_191012_21490_time_04_1,rh,pOTS_words,23.94312319,36.00352113,63.99647887,2.200704225,42.69366197,100,0,36.00352113,63.99647887,0,0,-8.458628654,-2.971814156,-10.00893356,-1.333100929,268,283,0.946996466
CGSA11/CGSA11_190921_21340_time_04_1,rh,pOTS_words,11.98516293,0,100,36.04240283,100,100,0,0,100,0,0,-3.722633839,-3.568607807,-4.022021172,-3.554173797,45,45,1
OS12/OS12_190725_20947_time_06_1,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CR24,rh,pOTS_words,25.76464469,12.23404255,87.76595745,10.48632219,55.31914894,100,0,12.23404255,87.76595745,0,0,-7.078645229,-3.244140625,-7.693133431,-4.112636584,316,389,0.812339332
CS22,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES,rh,pOTS_words,27.86274431,23.97660819,76.02339181,19.42820013,66.34178038,99.54515919,0,23.97660819,75.56855101,0,0.454840806,-6.202162266,-3.428702116,-6.734824147,-2.955600946,83,358,0.37150838
GB23,rh,pOTS_words,20.86737499,33.29479769,66.70520231,38.03468208,99.19075145,98.84393064,0,33.17919075,65.66473988,0.115606936,1.040462428,-3.564286232,-0.644607425,-4.817086099,-1.388658943,290,428,0.682242991
JEW23,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JP23,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JW,rh,pOTS_words,17.6035214,1.305057096,98.6949429,9.461663948,76.6721044,100,0,1.305057096,98.6949429,0,0,-7.700889111,-6.01735878,-6.62336489,-4.066784151,174,176,0.988636364
KM25,rh,pOTS_words,25.5877907,60.1387818,39.8612182,41.86584426,97.76407093,87.50963763,0,52.04317656,35.46646106,8.095605243,4.394757132,-4.544543266,-1.509303331,-4.040024943,1.048251503,549,594,0.927609428
MG,rh,pOTS_words,16.30915014,7.619047619,92.38095238,4.761904762,74.47619048,100,0,7.619047619,92.38095238,0,0,-3.628098965,-3.418345451,-7.574103637,-3.019643471,16,22,0.727272727
MJH25,rh,pOTS_words,18.91195118,7.475317348,92.52468265,37.23554302,100,95.34555712,0,7.475317348,87.87023977,0,4.654442877,-3.637548685,-2.911201,-3.871556566,-3.520924744,333,521,0.642994242
MN,rh,pOTS_words,14.04448288,23.13624679,76.86375321,64.26735219,100,100,0,23.13624679,76.86375321,0,0,-2.927675724,-1.11186862,-3.425830735,-1.504244204,311,416,0.752403846
MW23,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MZ23,rh,pOTS_words,21.1079247,4.524886878,95.47511312,11.76470588,68.66515837,100,0,4.524886878,95.47511312,0,0,-7.214500904,-4.352685452,-6.662961885,-4.342477101,220,399,0.551378446
NAV22,rh,pOTS_words,12.7479746,78.68338558,21.31661442,13.47962382,100,100,0,78.68338558,21.31661442,0,0,-6.265465736,0.633253157,-6.644024868,1.457835998,64,64,1
NC24,rh,pOTS_words,14.76338948,30.69767442,69.30232558,56.51162791,100,100,0,30.69767442,69.30232558,0,0,-3.636126757,-1.663854241,-3.984694373,-1.169525179,31,31,1
SP,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ST25,rh,pOTS_words,16.43323986,55.15947467,44.84052533,97.56097561,100,67.91744841,0,37.3358349,30.58161351,17.82363977,14.25891182,-3.717344761,-0.369116187,-1.146221901,0.335178826,77,79,0.974683544
TH,rh,pOTS_words,23.25320825,0,100,18.36925961,73.85192127,51.82755389,0,0,51.82755389,0,48.17244611,-2.796168804,-8.340876579,-0.185965856,-7.250819749,281,407,0.69041769
TL24,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG24,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KG22,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VN26,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRS22,rh,pOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MBA24,rh,pOTS_words,15.649096,7.835051546,92.16494845,53.60824742,100,94.22680412,0,7.835051546,86.39175258,0,5.773195876,-3.352592945,-3.043173075,-3.073251471,-2.88383682,48,50,0.96
DF,rh,pOTS_words,17.1124739,8.777969019,91.22203098,14.28571429,85.88640275,100,0,8.777969019,91.22203098,0,0,-5.616828918,-2.457394361,-6.531854427,-3.070096213,115,122,0.942622951
ENK05/ENK05_190317_19993_time_03_1,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLC06/CLC06_190912_21275_time_04_1,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ED07/ED07_190914_21286_time_04_1,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENK05/ENK05_191208_21930_time_04_1,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INW06/INW06_191103_21656_time_04_1,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ09/RJ09_190914_21289_time_04_1,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOK07/AOK07_191207_21927_time_04_1,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CS11/CS11_190203_19652_time_03_1,rh,mOTS_words,19.95909191,74.08343869,25.91656131,46.52338812,100,6.321112516,0,5.689001264,0.632111252,68.39443742,25.28445006,4.389097214,2.975870609,3.863306376,1.937684958,31,31,1
GEJA09/GEJA09_190921_21343_time_04_1,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDT09/MDT09_191006_21450_time_03_1,rh,mOTS_words,14.78383096,39.72286374,60.27713626,81.29330254,100,90.99307159,0,36.48960739,54.5034642,3.233256351,5.773672055,-3.268630981,-0.733026743,-2.605726557,-0.62123254,81,81,1
DAPA10/DAPA10_190112_19476_time_03_1,rh,mOTS_words,10.71911679,11.45374449,88.54625551,41.85022026,100,100,0,11.45374449,88.54625551,0,0,-4.617503643,-2.038613796,-4.782900585,-1.776628125,82,82,1
STM10/STM10_190903_21220_time_03_1,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAPA10/DAPA10_191012_21490_time_04_1,rh,mOTS_words,23.13324599,11.58594492,88.41405508,15.66951567,70.18043685,100,0,11.58594492,88.41405508,0,0,-5.87876749,-1.861388445,-6.581034953,-3.767705628,75,137,0.547445255
CGSA11/CGSA11_190921_21340_time_04_1,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OS12/OS12_190725_20947_time_06_1,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CR24,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CS22,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GB23,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEW23,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JP23,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JW,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KM25,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MG,rh,mOTS_words,14.25293154,8.793969849,91.20603015,74.3718593,100,82.91457286,0,8.542713568,74.3718593,0.251256281,16.83417085,-1.669247508,-3.604245424,-1.933163036,-2.5450436,112,114,0.98245614
MJH25,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,rh,mOTS_words,33.63432027,48.23581956,51.76418044,35.19428316,89.1469406,75.21214828,0,36.44484145,38.76730683,11.79097812,12.9968736,-7.784843922,-1.528644681,-3.436385937,-0.23538214,146,928,0.159482759
MW23,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MZ23,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAV22,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NC24,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SP,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ST25,rh,mOTS_words,14.92161745,20.91954023,79.08045977,21.37931034,99.77011494,100,0,20.91954023,79.08045977,0,0,-7.474360466,-3.209492922,-6.157505596,-1.791269433,59,185,0.318918919
TH,rh,mOTS_words,12.1851925,0,100,0,0,0,0,0,0,0,100,8.792239189,-11.91317177,8.545267198,-10.7553217,20,339,0.08259587
TL24,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG24,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KG22,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VN26,rh,mOTS_words,12.8993463,4.320987654,95.67901235,72.5308642,100,90.43209877,0,4.320987654,86.11111111,0,9.567901235,-1.742569804,-2.350937128,-2.201454052,-2.67738696,64,67,0.955223881
DRS22,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MBA24,rh,mOTS_words,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENK05/ENK05_190317_19993_time_03_1,rh,CoS_places,24.95019546,32.71103896,67.28896104,12.17532468,60.06493506,100,0,32.71103896,67.28896104,0,0,-8.725437164,-3.084859371,-8.15707527,-1.703938882,666,895,0.744134078
CLC06/CLC06_190912_21275_time_04_1,rh,CoS_places,33.94414252,56.67980727,43.32019273,34.51598774,94.34954008,68.28734122,0,38.54577311,29.74156811,18.13403417,13.57862462,-10.89703465,7.379073143,-2.478093702,0.898415273,129,355,0.363380282
ED07/ED07_190914_21286_time_04_1,rh,CoS_places,28.96031997,33.15282792,66.84717208,32.49097473,83.81468111,88.80866426,0,30.32490975,58.48375451,2.827918171,8.363417569,-4.789969921,-1.331603646,-4.810145502,-1.951970126,703,1098,0.642076503
ENK05/ENK05_191208_21930_time_04_1,rh,CoS_places,29.89633296,28.75706215,71.24293785,20.62146893,65.31073446,98.1920904,0,28.70056497,69.49152542,0.056497175,1.751412429,-6.914886951,-7.056772232,-6.705102367,-2.545684043,445,752,0.591755319
INW06/INW06_191103_21656_time_04_1,rh,CoS_places,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ09/RJ09_190914_21289_time_04_1,rh,CoS_places,27.01091089,49.75744976,50.24255024,25.71032571,76.78447678,99.16839917,0,49.34164934,49.82674983,0.415800416,0.415800416,-11.20391083,0.504586101,-6.331325633,-0.022997034,322,897,0.358974359
AOK07/AOK07_191207_21927_time_04_1,rh,CoS_places,30.15162216,53.59331476,46.40668524,31.36490251,81.05849582,90.4178273,0,48.30083565,42.11699164,5.292479109,4.289693593,-7.439229488,1.629100442,-5.244184568,0.429099294,702,899,0.781979978
CS11/CS11_190203_19652_time_03_1,rh,CoS_places,25.41847914,56.62745098,43.37254902,22.98039216,75.68627451,100,0,56.62745098,43.37254902,0,0,-5.545223713,-1.225992322,-6.714949042,0.663582775,381,406,0.938423645
GEJA09/GEJA09_190921_21343_time_04_1,rh,CoS_places,28.76201894,40.95354523,59.04645477,13.50855746,55.37897311,100,0,40.95354523,59.04645477,0,0,-14.56119347,-1.668933153,-8.396099142,-1.026571071,116,203,0.571428571
MDT09/MDT09_191006_21450_time_03_1,rh,CoS_places,32.0458117,51.99802664,48.00197336,31.52442033,80.06906759,86.97582634,0,45.09126788,41.88455846,6.906758757,6.117414899,-10.12445545,1.628474474,-4.997556534,0.262313836,616,883,0.697621744
DAPA10/DAPA10_190112_19476_time_03_1,rh,CoS_places,24.31942226,25.04258944,74.95741056,25.80919932,81.34582624,99.40374787,0,25.04258944,74.36115843,0,0.596252129,-4.987104893,-0.045313749,-5.819670433,-2.433929243,491,659,0.745068285
STM10/STM10_190903_21220_time_03_1,rh,CoS_places,26.36774907,76.93981146,23.06018854,19.79695431,69.25308194,100,0,76.93981146,23.06018854,0,0,-7.00265646,3.527529478,-6.617384777,2.918213407,496,741,0.67071525
DAPA10/DAPA10_191012_21490_time_04_1,rh,CoS_places,21.94419702,54.20168067,45.79831933,4.411764706,53.46638655,100,0,54.20168067,45.79831933,0,0,-7.255034447,2.605741024,-9.203395604,0.363112945,350,709,0.499294781
CGSA11/CGSA11_190921_21340_time_04_1,rh,CoS_places,22.87149327,49.42084942,50.57915058,4.150579151,50,100,0,49.42084942,50.57915058,0,0,-8.787343025,-0.857563257,-9.445121189,-0.064785805,601,632,0.950949367
OS12/OS12_190725_20947_time_06_1,rh,CoS_places,23.43373805,68.74427131,31.25572869,3.208065995,46.28780935,100,0,68.74427131,31.25572869,0,0,-10.9360323,2.694906235,-9.612927434,1.762365777,149,474,0.316455696
CR24,rh,CoS_places,20.21533828,79.58179582,20.41820418,13.89913899,74.53874539,100,0,79.58179582,20.41820418,0,0,-8.007519722,2.989372492,-7.177350201,2.452840576,136,189,0.71957672
CS22,rh,CoS_places,9.468837782,0,100,0,62.22222222,100,0,0,100,0,0,-10.38852882,-4.20007515,-8.951202496,-3.044901678,20,204,0.112745098
EM,rh,CoS_places,28.94279549,35.86040915,64.13959085,14.56077016,56.73886883,100,0,35.86040915,64.13959085,0,0,-9.890762329,-4.483437061,-8.111143535,-1.639692199,541,893,0.605823068
ES,rh,CoS_places,27.19116022,73.65187713,26.34812287,14.19795222,58.97610922,100,0,73.65187713,26.34812287,0,0,-9.920767784,4.933708668,-7.776268819,2.572401194,608,1161,0.526270457
GB23,rh,CoS_places,21.39146147,84.78500551,15.21499449,3.858875413,53.25248071,100,0,84.78500551,15.21499449,0,0,-7.842293739,2.584780693,-8.682854393,3.114326393,217,403,0.543424318
JEW23,rh,CoS_places,29.13807341,48.5136742,51.4863258,23.54340071,70.51129608,98.45422117,0,47.80023781,50.65398335,0.713436385,0.832342449,-8.906010628,-1.882796407,-6.672441248,-0.163727409,92,207,0.45410628
JP23,rh,CoS_places,31.97989295,39.73214286,60.26785714,27.62896825,74.15674603,90.87301587,0,36.60714286,54.26587302,3.125,6.001984127,-7.092847347,-1.703898549,-5.636163941,-1.306910794,277,377,0.734748011
JW,rh,CoS_places,22.90986704,57.45909528,42.54090472,8.758421559,59.19153032,100,0,57.45909528,42.54090472,0,0,-5.831212521,0.410461694,-8.60925294,0.666897857,188,232,0.810344828
KM25,rh,CoS_places,24.06926339,29.13043478,70.86956522,1.652173913,40.69565217,100,0,29.13043478,70.86956522,0,0,-9.068575859,-0.379753947,-10.09889525,-2.022831659,374,475,0.787368421
MG,rh,CoS_places,27.21641974,56.76229508,43.23770492,28.89344262,80.94262295,96.65300546,0,54.57650273,42.07650273,2.18579235,1.161202186,-8.731807709,0.559168935,-5.783737732,0.702464974,160,264,0.606060606
MJH25,rh,CoS_places,26.22043034,60.60382916,39.39617084,11.92930781,57.29013255,100,0,60.60382916,39.39617084,0,0,-9.969258308,3.358065844,-8.42813815,1.099369519,178,494,0.360323887
